Dataset Name,Algorithm Name,Cross Validation,Hyper-Parameters Values,Accuracy,TPR,FPR,Precision,AUC,PR-Curve,Training Time,Inference Time
analcatdata_asbestos.csv,DBRF,1,ests = 69. criterion = entropy.,1.0,1.0,0.0,1.0,1.0,1.0,0.078125,0.0
analcatdata_asbestos.csv,DBRF,2,ests = 52. criterion = gini.,1.0,1.0,0.0,1.0,1.0,1.0,0.0625,0.0
analcatdata_asbestos.csv,DBRF,3,ests = 5. criterion = gini.,1.0,1.0,0.0,1.0,1.0,1.0,0.015625,0.0
analcatdata_asbestos.csv,DBRF,4,ests = 5. criterion = gini.,1.0,1.0,0.0,1.0,1.0,1.0,0.015625,0.0
analcatdata_asbestos.csv,DBRF,5,ests = 52. criterion = gini.,1.0,1.0,0.0,1.0,1.0,1.0,0.0625,0.0
analcatdata_asbestos.csv,DBRF,6,ests = 52. criterion = gini.,1.0,1.0,0.0,1.0,1.0,1.0,0.0625,0.0
analcatdata_asbestos.csv,DBRF,7,ests = 52. criterion = gini.,1.0,1.0,0.0,1.0,1.0,1.0,0.046875,1.953125
analcatdata_asbestos.csv,DBRF,8,ests = 52. criterion = gini.,1.0,1.0,0.0,1.0,1.0,1.0,0.046875,1.953125
analcatdata_asbestos.csv,DBRF,9,ests = 69. criterion = entropy.,1.0,1.0,0.0,1.0,1.0,1.0,0.078125,0.0
analcatdata_boxing1.csv,DBRF,0,ests = 37. criterion = entropy.,1.0,1.0,0.0,1.0,1.0,1.0,0.03125,0.0
analcatdata_boxing1.csv,DBRF,1,ests = 41. criterion = gini.,1.0,1.0,0.0,1.0,1.0,1.0,0.0625,0.0
analcatdata_boxing1.csv,DBRF,2,ests = 34. criterion = entropy.,1.0,1.0,0.0,1.0,1.0,1.0,0.03125,0.0
analcatdata_boxing1.csv,DBRF,3,ests = 52. criterion = gini.,1.0,1.0,0.0,1.0,1.0,1.0,0.0625,0.0
analcatdata_boxing1.csv,DBRF,4,ests = 37. criterion = entropy.,1.0,1.0,0.0,1.0,1.0,1.0,0.046875,0.0
analcatdata_boxing1.csv,DBRF,5,ests = 52. criterion = gini.,1.0,1.0,0.0,1.0,1.0,1.0,0.0625,1.3020833333333333
analcatdata_boxing1.csv,DBRF,6,ests = 52. criterion = gini.,1.0,1.0,0.0,1.0,1.0,1.0,0.0625,1.3020833333333333
analcatdata_boxing1.csv,DBRF,7,ests = 37. criterion = entropy.,1.0,1.0,0.0,1.0,1.0,1.0,0.03125,1.3020833333333333
analcatdata_boxing1.csv,DBRF,8,ests = 69. criterion = entropy.,1.0,1.0,0.0,1.0,1.0,1.0,0.078125,1.3020833333333333
analcatdata_boxing1.csv,DBRF,9,ests = 86. criterion = gini.,1.0,1.0,0.0,1.0,1.0,1.0,0.09375,1.3020833333333333
analcatdata_broadwaymult.csv,DBRF,0,ests = 52. criterion = gini.,0.9310344827586208,0.75,0.0,1.0,0.9732142857142856,0.9381313131313131,0.078125,0.5387931034482759
analcatdata_broadwaymult.csv,DBRF,1,ests = 69. criterion = entropy.,0.9655172413793104,0.9090909090909092,0.0,1.0,1.0,1.0,0.09375,0.0
analcatdata_broadwaymult.csv,DBRF,2,ests = 52. criterion = gini.,0.8620689655172413,0.6363636363636364,0.0,1.0,1.0,1.0,0.078125,0.0
analcatdata_broadwaymult.csv,DBRF,3,ests = 69. criterion = entropy.,0.8965517241379308,0.625,0.0,1.0,1.0,1.0,0.09375,0.0
analcatdata_broadwaymult.csv,DBRF,4,ests = 52. criterion = gini.,0.8965517241379308,0.7,0.0,1.0,1.0,1.0,0.0625,0.5387931034482759
analcatdata_broadwaymult.csv,DBRF,5,ests = 93. criterion = gini.,0.9642857142857144,0.8571428571428571,0.0,1.0,1.0,0.9999999999999998,0.125,0.5580357142857143
analcatdata_broadwaymult.csv,DBRF,6,ests = 44. criterion = entropy.,0.8571428571428571,0.5555555555555556,0.0,1.0,0.9912280701754388,0.9765432098765432,0.0625,0.5580357142857143
analcatdata_broadwaymult.csv,DBRF,7,ests = 44. criterion = entropy.,0.8928571428571429,0.625,0.0,1.0,1.0,1.0,0.0625,0.5580357142857143
analcatdata_broadwaymult.csv,DBRF,8,ests = 44. criterion = entropy.,0.8571428571428571,0.5555555555555556,0.0,1.0,0.9970760233918128,0.9888888888888892,0.078125,0.0
analcatdata_broadwaymult.csv,DBRF,9,ests = 44. criterion = entropy.,0.7857142857142857,0.5714285714285714,0.0,1.0,1.0,1.0,0.0625,0.0
analcatdata_germangss.csv,DBRF,0,ests = 52. criterion = gini.,1.0,1.0,0.0,1.0,1.0,1.0,0.0625,0.390625
analcatdata_germangss.csv,DBRF,1,ests = 52. criterion = gini.,1.0,1.0,0.0,1.0,1.0,1.0,0.0625,0.390625
analcatdata_germangss.csv,DBRF,2,ests = 52. criterion = gini.,1.0,1.0,0.0,1.0,1.0,1.0,0.078125,0.0
analcatdata_germangss.csv,DBRF,3,ests = 52. criterion = gini.,1.0,1.0,0.0,1.0,1.0,1.0,0.078125,0.0
analcatdata_germangss.csv,DBRF,4,ests = 52. criterion = gini.,1.0,1.0,0.0,1.0,1.0,1.0,0.078125,0.390625
analcatdata_germangss.csv,DBRF,5,ests = 52. criterion = gini.,1.0,1.0,0.0,1.0,1.0,1.0,0.09375,0.0
analcatdata_germangss.csv,DBRF,6,ests = 52. criterion = gini.,1.0,1.0,0.0,1.0,1.0,1.0,0.0625,0.390625
analcatdata_germangss.csv,DBRF,7,ests = 52. criterion = gini.,1.0,1.0,0.0,1.0,1.0,1.0,0.0625,0.0
analcatdata_germangss.csv,DBRF,8,ests = 52. criterion = gini.,1.0,1.0,0.0,1.0,1.0,1.0,0.0625,0.0
analcatdata_germangss.csv,DBRF,9,ests = 52. criterion = gini.,1.0,1.0,0.0,1.0,1.0,0.9999999999999998,0.0625,0.0
analcatdata_lawsuit.csv,DBRF,0,ests = 8. criterion = entropy.,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.5787037037037037
analcatdata_lawsuit.csv,DBRF,1,ests = 72. criterion = entropy.,0.925925925925926,0.5,0.04,0.5,0.98,0.8333333333333333,0.078125,0.5787037037037037
analcatdata_lawsuit.csv,DBRF,2,ests = 26. criterion = entropy.,0.9629629629629628,0.6666666666666666,0.0,1.0,1.0,1.0,0.03125,0.5787037037037037
analcatdata_lawsuit.csv,DBRF,3,ests = 72. criterion = entropy.,0.925925925925926,0.0,0.038461538461538464,0.0,0.9230769230769232,0.3333333333333333,0.078125,0.5787037037037037
analcatdata_lawsuit.csv,DBRF,4,ests = 72. criterion = entropy.,0.9615384615384616,0.0,0.0,0.0,1.0,1.0,0.078125,0.0
analcatdata_lawsuit.csv,DBRF,5,ests = 85. criterion = entropy.,0.9615384615384616,1.0,0.04166666666666666,0.6666666666666666,1.0,1.0,0.09375,0.6009615384615384
analcatdata_lawsuit.csv,DBRF,6,ests = 52. criterion = gini.,1.0,1.0,0.0,1.0,1.0,1.0,0.046875,0.6009615384615384
analcatdata_lawsuit.csv,DBRF,7,ests = 5. criterion = gini.,1.0,0.7,0.0,0.0,0.48,0.038461538461538464,0.015625,0.0
analcatdata_lawsuit.csv,DBRF,8,ests = 6. criterion = gini.,0.8846153846153846,0.4,0.0,1.0,0.9952380952380953,0.9666666666666668,0.0,0.6009615384615384
analcatdata_lawsuit.csv,DBRF,9,ests = 72. criterion = entropy.,1.0,1.0,0.0,1.0,1.0,1.0,0.078125,0.0
annealing.csv,DBRF,0,ests = 86. criterion = gini.,0.9777777777777776,0.9945945945945944,0.0047619047619047615,0.95,0.9994342556842556,0.9952020592020592,0.65625,0.5208333333333333
annealing.csv,DBRF,1,ests = 26. criterion = entropy.,0.8888888888888888,0.8111954459203037,0.06262230919765166,0.9431372549019608,0.9559073717865406,0.9266488961441568,0.203125,0.1736111111111111
annealing.csv,DBRF,2,ests = 52. criterion = gini.,0.9222222222222224,0.8547237076648841,0.05051783659378596,0.941471048513302,0.9759603668855344,0.9607497323856816,0.390625,0.3472222222222222
annealing.csv,DBRF,3,ests = 72. criterion = entropy.,0.9777777777777776,0.7,0.028571428571428567,0.9935897435897436,0.8853896557209227,0.9245634010485576,0.5625,0.3472222222222222
annealing.csv,DBRF,4,ests = 44. criterion = entropy.,0.9444444444444444,0.8370149253731343,0.037282608695652183,0.9635714285714286,0.9396476609049614,0.8883770697114336,0.421875,0.3472222222222222
annealing.csv,DBRF,5,ests = 22. criterion = gini.,0.9888888888888888,0.775,0.01,0.9964788732394366,0.8952683369390746,0.9313740460013775,0.21875,0.3472222222222222
annealing.csv,DBRF,6,ests = 51. criterion = entropy.,0.9444444444444444,0.9688888888888888,0.021111111111111112,0.9355629877369008,0.9781959876543209,0.9743710222913216,0.53125,1.0416666666666663
annealing.csv,DBRF,7,ests = 34. criterion = entropy.,0.9777777777777776,0.9666666666666668,0.016666666666666666,0.9941176470588236,0.9857177544677544,0.9819394815320981,0.265625,0.3472222222222222
annealing.csv,DBRF,8,ests = 80. criterion = gini.,0.9325842696629212,0.6494824016563148,0.052439024390243914,0.9412100456621004,0.8830856480385011,0.9676054439373807,0.59375,0.702247191011236
annealing.csv,DBRF,9,ests = 16. criterion = gini.,0.9438202247191012,0.9314285714285716,0.025884460367218986,0.9568306010928962,0.9908702791461412,0.9532714063426632,0.140625,0.175561797752809
ar4.csv,DBRF,0,ests = 40. criterion = entropy.,0.7272727272727273,0.0,0.1111111111111111,0.0,0.75,0.4166666666666666,0.046875,1.4204545454545454
ar4.csv,DBRF,1,ests = 26. criterion = entropy.,0.6363636363636364,0.0,0.3,0.0,0.7,0.25,0.03125,0.0
ar4.csv,DBRF,2,ests = 44. criterion = entropy.,1.0,1.0,0.0,1.0,1.0,1.0,0.0625,0.0
ar4.csv,DBRF,3,ests = 51. criterion = entropy.,0.9090909090909092,0.5,0.0,1.0,0.8333333333333334,0.7,0.078125,1.4204545454545454
ar4.csv,DBRF,4,ests = 26. criterion = entropy.,0.6363636363636364,0.2,0.0,1.0,0.85,0.8509090909090908,0.03125,1.4204545454545454
ar4.csv,DBRF,5,ests = 52. criterion = gini.,0.8181818181818182,0.0,0.1,0.0,0.6,0.2,0.09375,1.4204545454545454
ar4.csv,DBRF,6,ests = 80. criterion = gini.,0.9090909090909092,0.5,0.0,1.0,0.8888888888888891,0.75,0.109375,1.4204545454545454
ar4.csv,DBRF,7,ests = 74. criterion = entropy.,1.0,1.0,0.0,1.0,1.0,1.0,0.078125,1.5625
ar4.csv,DBRF,8,ests = 5. criterion = gini.,0.9,0.0,0.0,0.0,0.4444444444444444,0.1,0.015625,0.0
ar4.csv,DBRF,9,ests = 62. criterion = entropy.,0.8,0.0,0.0,0.0,0.75,0.4166666666666666,0.078125,1.5625
arrhythmia.csv,DBRF,0,ests = 28. criterion = gini.,0.8043478260869565,0.07165242165242164,0.03085416998460477,0.4513888888888889,0.7052971418825078,0.39909297052154186,0.65625,1.6983695652173914
arrhythmia.csv,DBRF,1,ests = 87. criterion = gini.,0.6304347826086957,0.14330484330484328,0.06439382631280413,0.25564588979223124,0.6605942837650155,0.38151927437641714,1.765625,3.3967391304347827
arrhythmia.csv,DBRF,2,ests = 93. criterion = gini.,0.7333333333333333,0.3480769230769231,0.04038461538461539,0.593681917211329,0.8027005077588828,0.3639455782312924,1.859375,3.8194444444444438
arrhythmia.csv,DBRF,3,ests = 11. criterion = gini.,0.6666666666666666,0.2360639360639361,0.041666399961594484,0.3517857142857143,0.7632435760370984,0.34637188208616776,0.28125,1.0416666666666663
arrhythmia.csv,DBRF,4,ests = 36. criterion = gini.,0.6888888888888889,0.4041025641025641,0.04167499167499168,0.4141935483870968,0.7637785675533775,0.32879818594104304,0.765625,1.7361111111111112
arrhythmia.csv,DBRF,5,ests = 84. criterion = gini.,0.7555555555555555,0.3403846153846154,0.036813186813186814,0.4872685185185184,0.7643135590696566,0.3112244897959183,2.078125,5.208333333333333
arrhythmia.csv,DBRF,6,ests = 93. criterion = gini.,0.6888888888888889,0.26627218934911245,0.0504515727187792,0.3194444444444445,0.8247900371646192,0.2936507936507936,1.84375,3.4722222222222223
arrhythmia.csv,DBRF,7,ests = 36. criterion = gini.,0.8,0.37820512820512825,0.033622204353911674,0.55119825708061,0.8125491658100353,0.2760770975056689,0.765625,2.083333333333333
arrhythmia.csv,DBRF,8,ests = 93. criterion = gini.,0.5333333333333333,0.14300699300699302,0.06151806835794111,0.14814814814814814,0.755069329048272,0.25850340136054417,1.828125,3.4722222222222223
arrhythmia.csv,DBRF,9,ests = 60. criterion = gini.,0.6888888888888889,0.24761904761904766,0.04363905325443787,0.4865800865800866,0.6975894922865087,0.24092970521541945,1.1875,2.7777777777777777
audiology-std.csv,DBRF,0,ests = 93. criterion = gini.,0.85,0.2916225749559083,0.009517973856209151,0.655,0.677354083896826,0.22335600907029476,1.921875,10.15625
audiology-std.csv,DBRF,1,ests = 8. criterion = entropy.,0.9,0.335626102292769,0.006481481481481481,0.8541666666666667,0.6571186755071434,0.20578231292517005,0.203125,3.125
audiology-std.csv,DBRF,2,ests = 28. criterion = gini.,0.95,0.3796296296296297,0.0029239766081871343,0.9285714285714286,0.6368832671174609,0.18820861678004533,0.609375,3.90625
audiology-std.csv,DBRF,3,ests = 39. criterion = gini.,0.9,0.3788580246913581,0.00705128205128205,0.6875,0.6166478587277783,0.17063492063492064,0.84375,4.6875
audiology-std.csv,DBRF,4,ests = 79. criterion = entropy.,0.65,0.37808641975308643,0.025326797385620915,0.3904761904761905,0.5964124503380956,0.15306122448979592,1.53125,8.59375
audiology-std.csv,DBRF,5,ests = 80. criterion = gini.,0.7,0.3773148148148148,0.01914034132171387,0.4870370370370371,0.576177041948413,0.1354875283446712,1.640625,8.59375
audiology-std.csv,DBRF,6,ests = 24. criterion = entropy.,0.8421052631578947,0.3765432098765432,0.00962236746550472,0.75,0.5559416335587304,0.11791383219954649,0.5625,4.1118421052631575
audiology-std.csv,DBRF,7,ests = 58. criterion = gini.,0.7894736842105263,0.31378600823045266,0.012555899552803576,0.5454545454545454,0.5357062251690479,0.10034013605442177,1.265625,6.578947368421053
audiology-std.csv,DBRF,8,ests = 52. criterion = gini.,0.6842105263157895,0.2510288065843621,0.02044507173354378,0.5138888888888888,0.5154708167793652,0.08276643990929705,1.359375,9.046052631578947
audiology-std.csv,DBRF,9,ests = 93. criterion = gini.,0.7368421052631579,0.1882716049382716,0.01743440597929762,0.6510416666666667,0.4952354083896826,0.06519274376417233,2.75,17.269736842105264
autos.csv,DBRF,0,ests = 52. criterion = gini.,1.0,0.12551440329218105,0.0,0.0,0.475,0.047619047619047616,0.0625,0.7440476190476191
autos.csv,DBRF,1,ests = 52. criterion = gini.,1.0,0.0627572016460905,0.0,0.0,0.45,0.047619047619047616,0.046875,0.7440476190476191
autos.csv,DBRF,2,ests = 52. criterion = gini.,0.9523809523809524,0.0,0.0,0.0,0.5,0.047619047619047616,0.0625,0.0
autos.csv,DBRF,3,ests = 52. criterion = gini.,1.0,0.0719047619047619,0.0,0.0,0.475,0.047619047619047616,0.0625,0.0
autos.csv,DBRF,4,ests = 52. criterion = gini.,1.0,0.1438095238095238,0.0,0.0,0.45,0.047619047619047616,0.0625,0.0
autos.csv,DBRF,5,ests = 52. criterion = gini.,1.0,0.2157142857142857,0.0,0.0,0.5,0.05,0.0625,0.0
autos.csv,DBRF,6,ests = 52. criterion = gini.,1.0,0.2876190476190476,0.0,0.0,0.4736842105263158,0.05,0.046875,0.78125
autos.csv,DBRF,7,ests = 52. criterion = gini.,1.0,0.3595238095238095,0.0,0.0,0.3947368421052632,0.05,0.0625,0.0
autos.csv,DBRF,8,ests = 52. criterion = gini.,1.0,0.4314285714285714,0.0,0.0,0.4736842105263158,0.05,0.078125,0.0
autos.csv,DBRF,9,ests = 52. criterion = gini.,1.0,0.5033333333333333,0.0,0.0,0.5,0.05,0.0625,0.0
balance-scale.csv,DBRF,0,ests = 22. criterion = gini.,0.8253968253968254,0.5752380952380952,0.08980785296574771,0.5955882352941176,0.743530850936866,0.6607898190598197,0.109375,0.24801587301587305
balance-scale.csv,DBRF,1,ests = 8. criterion = entropy.,0.8253968253968254,0.6305114638447972,0.09677729677729678,0.5684587813620072,0.7870230396685424,0.694091540753539,0.03125,0.24801587301587305
balance-scale.csv,DBRF,2,ests = 24. criterion = entropy.,0.8571428571428571,0.6423611111111112,0.08276221985899405,0.5937037037037037,0.78554442868959,0.6930959729570841,0.109375,0.0
balance-scale.csv,DBRF,3,ests = 30. criterion = entropy.,0.8253968253968254,0.5909803921568627,0.08320260030555643,0.6066997518610422,0.7290704715858475,0.6640266681421291,0.140625,0.24801587301587305
balance-scale.csv,DBRF,4,ests = 24. criterion = entropy.,0.7936507936507936,0.5643137254901961,0.10659099531411814,0.5713141025641025,0.7751298916318197,0.661019433503312,0.109375,0.24801587301587305
balance-scale.csv,DBRF,5,ests = 6. criterion = gini.,0.8387096774193549,0.6198382290336313,0.08383838383838384,0.6005575467941059,0.7595356272080409,0.6738788203489724,0.03125,0.0
balance-scale.csv,DBRF,6,ests = 41. criterion = gini.,0.8064516129032258,0.5872622001654261,0.09554800980946992,0.5876543209876544,0.7784684959639776,0.6759365488300192,0.171875,0.2520161290322581
balance-scale.csv,DBRF,7,ests = 6. criterion = gini.,0.9032258064516128,0.6329501915708812,0.052650445129258684,0.6229143492769744,0.7691572818335312,0.6674686599603173,0.03125,0.0
balance-scale.csv,DBRF,8,ests = 9. criterion = entropy.,0.8870967741935484,0.6432676518883416,0.061606779873033736,0.6114200964034112,0.7996471467099736,0.6826033169099539,0.046875,0.2520161290322581
balance-scale.csv,DBRF,9,ests = 52. criterion = gini.,0.8709677419354839,0.6206349206349207,0.07276876267748479,0.6011904761904762,0.7637438021185486,0.6714914334669221,0.21875,0.5040322580645161
bank.csv,DBRF,0,ests = 87. criterion = gini.,0.8940397350993378,0.2830188679245283,0.025,0.6,0.9102594339622642,0.5545466266974876,0.40625,0.03449227373068433
bank.csv,DBRF,1,ests = 87. criterion = gini.,0.9115044247787609,0.3469387755102041,0.01985111662531017,0.68,0.8830202056008507,0.4997119732409715,0.40625,0.034568584070796465
bank.csv,DBRF,2,ests = 36. criterion = gini.,0.8938053097345132,0.25,0.0225,0.5909090909090909,0.903389423076923,0.5214772079348976,0.15625,0.034568584070796465
bank.csv,DBRF,3,ests = 43. criterion = entropy.,0.8738938053097345,0.1774193548387097,0.015384615384615384,0.6470588235294118,0.8864764267990075,0.5592457654929579,0.203125,0.034568584070796465
bank.csv,DBRF,4,ests = 69. criterion = entropy.,0.913716814159292,0.3076923076923077,0.0075,0.8421052631578947,0.8845673076923077,0.5587666839822275,0.328125,0.034568584070796465
bank.csv,DBRF,5,ests = 80. criterion = entropy.,0.90929203539823,0.19047619047619047,0.01707317073170732,0.5333333333333333,0.8656213704994193,0.40740545349712587,0.40625,0.034568584070796465
bank.csv,DBRF,6,ests = 70. criterion = gini.,0.9203539823008848,0.30952380952380953,0.01707317073170732,0.65,0.9343205574912892,0.5482003455006722,0.390625,0.034568584070796465
bank.csv,DBRF,7,ests = 84. criterion = gini.,0.9026548672566372,0.2352941176470588,0.012468827930174564,0.7058823529411765,0.8748960931005818,0.5325648285023179,0.453125,0.034568584070796465
bank.csv,DBRF,8,ests = 60. criterion = gini.,0.8982300884955752,0.32142857142857145,0.020202020202020204,0.6923076923076923,0.8854166666666667,0.5743251950588447,0.28125,0.034568584070796465
bank.csv,DBRF,9,ests = 52. criterion = gini.,0.8694690265486725,0.20967741935483872,0.02564102564102564,0.5652173913043478,0.883085194375517,0.5030081903734621,0.265625,0.034568584070796465
baseball.csv,DBRF,0,ests = 69. criterion = entropy.,0.9925373134328358,0.9444444444444444,0.0,1.0,1.0,1.0000000000000002,0.109375,0.0
baseball.csv,DBRF,1,ests = 9. criterion = entropy.,1.0,1.0,0.0,1.0,1.0,1.0,0.015625,0.1166044776119403
baseball.csv,DBRF,2,ests = 69. criterion = entropy.,1.0,1.0,0.0,1.0,1.0,1.0,0.125,0.1166044776119403
baseball.csv,DBRF,3,ests = 69. criterion = entropy.,1.0,1.0,0.0,1.0,1.0,1.0,0.109375,0.0
baseball.csv,DBRF,4,ests = 9. criterion = entropy.,1.0,1.0,0.0,1.0,1.0,1.0,0.015625,0.0
baseball.csv,DBRF,5,ests = 26. criterion = entropy.,1.0,1.0,0.0,1.0,1.0,1.0,0.03125,0.1166044776119403
baseball.csv,DBRF,6,ests = 69. criterion = entropy.,1.0,1.0,0.0,1.0,1.0,1.0,0.109375,0.0
baseball.csv,DBRF,7,ests = 44. criterion = entropy.,1.0,1.0,0.0,1.0,1.0,1.0,0.0625,0.0
baseball.csv,DBRF,8,ests = 9. criterion = entropy.,1.0,1.0,0.0,1.0,1.0,1.0,0.015625,0.0
baseball.csv,DBRF,9,ests = 93. criterion = gini.,1.0,1.0,0.0,1.0,1.0,1.0,0.140625,0.0
blood.csv,DBRF,0,ests = 5. criterion = gini.,0.8133333333333334,0.5294117647058824,0.10344827586206896,0.6,0.7454361054766734,0.4543675931911226,0.0,0.0
blood.csv,DBRF,1,ests = 24. criterion = entropy.,0.7333333333333333,0.21428571428571427,0.14754098360655735,0.25,0.6229508196721312,0.2711412597900043,0.046875,0.0
blood.csv,DBRF,2,ests = 8. criterion = entropy.,0.7066666666666667,0.2,0.10909090909090907,0.4,0.6781818181818181,0.40537476271618395,0.015625,0.0
blood.csv,DBRF,3,ests = 6. criterion = gini.,0.7466666666666667,0.29411764705882354,0.1206896551724138,0.4166666666666667,0.6932048681541583,0.3500745051437093,0.015625,0.0
blood.csv,DBRF,4,ests = 6. criterion = gini.,0.8,0.26666666666666666,0.06666666666666668,0.5,0.735,0.37466254018885603,0.015625,0.0
blood.csv,DBRF,5,ests = 6. criterion = gini.,0.7066666666666667,0.125,0.13559322033898305,0.2,0.4634533898305085,0.21510387488328664,0.015625,0.0
blood.csv,DBRF,6,ests = 62. criterion = entropy.,0.6533333333333333,0.2,0.12,0.4545454545454545,0.564,0.4102324970050343,0.09375,0.20833333333333331
blood.csv,DBRF,7,ests = 6. criterion = gini.,0.72,0.21428571428571427,0.16393442622950818,0.2307692307692308,0.6100702576112413,0.2367165893766879,0.0,0.0
blood.csv,DBRF,8,ests = 11. criterion = gini.,0.7162162162162162,0.3125,0.1724137931034483,0.3333333333333333,0.5517241379310345,0.3460021019303056,0.015625,0.0
blood.csv,DBRF,9,ests = 6. criterion = gini.,0.7162162162162162,0.25,0.06,0.6666666666666666,0.7137500000000001,0.538425849652125,0.015625,0.0
bodyfat.csv,DBRF,0,ests = 52. criterion = gini.,1.0,1.0,0.0,1.0,1.0,1.0,0.0625,0.0
bodyfat.csv,DBRF,1,ests = 52. criterion = gini.,1.0,1.0,0.0,1.0,1.0,1.0,0.078125,0.0
bodyfat.csv,DBRF,2,ests = 52. criterion = gini.,1.0,1.0,0.0,1.0,1.0,1.0,0.0625,0.0
